sample_id,split,label,attention_entropy,answer_token_count_used
ragtruth_5766,train,0,2.4965935945510864,166
ragtruth_5767,train,0,2.5914373695850372,241
ragtruth_5768,train,1,2.4623119235038757,163
ragtruth_5769,train,1,2.66173192858696,138
ragtruth_577,train,0,2.553637593984604,269
ragtruth_5770,train,1,2.657683551311493,182
ragtruth_5771,train,1,2.4433425962924957,394
ragtruth_5772,train,1,2.450809746980667,201
ragtruth_5773,train,0,2.615593910217285,268
ragtruth_5774,train,1,2.568664163351059,102
ragtruth_5775,train,1,2.5731959342956543,144
ragtruth_5776,train,1,2.5775331556797028,175
ragtruth_5777,train,1,2.4891161620616913,159
ragtruth_5778,train,1,2.5026018023490906,160
ragtruth_5779,train,0,2.7105683088302612,318
ragtruth_578,train,0,2.5983372032642365,147
ragtruth_5780,train,1,2.676447331905365,323
ragtruth_5781,train,1,2.5945741534233093,206
ragtruth_5782,train,1,2.5739874839782715,214
ragtruth_5783,train,1,2.4936397671699524,168
ragtruth_5784,train,0,2.450340688228607,163
ragtruth_5785,train,1,2.3686222434043884,230
ragtruth_5786,train,1,2.2725391685962677,234
ragtruth_5787,train,1,2.577573001384735,167
ragtruth_5788,train,1,2.571944624185562,184
ragtruth_5789,train,1,2.4469164609909058,318
ragtruth_579,train,1,2.6085349023342133,158
ragtruth_5790,train,0,2.2418217957019806,172
ragtruth_5791,train,1,2.358072519302368,307
ragtruth_5792,train,1,2.472896844148636,231
ragtruth_5793,train,1,2.4592600762844086,310
ragtruth_5794,train,1,2.436537206172943,278
ragtruth_5795,train,1,2.4328828752040863,174
ragtruth_580,train,0,2.69040846824646,148
ragtruth_5802,train,0,2.490862488746643,161
ragtruth_5803,train,0,2.504321813583374,242
ragtruth_5804,train,1,2.6367746591567993,152
ragtruth_5805,train,1,2.6892457008361816,149
ragtruth_5806,train,1,2.5305835008621216,222
ragtruth_5807,train,1,2.4756626784801483,167
ragtruth_5808,train,0,2.2778937220573425,186
ragtruth_5809,train,0,2.50043985247612,276
ragtruth_581,train,0,2.6488155722618103,204
ragtruth_5810,train,1,2.3044627010822296,165
ragtruth_5811,train,1,2.533602863550186,252
ragtruth_5812,train,1,2.483908325433731,174
ragtruth_5813,train,1,2.339702069759369,156
ragtruth_5814,train,1,2.3919758200645447,208
ragtruth_5815,train,0,2.5497410893440247,245
ragtruth_5816,train,1,2.4612278640270233,154
ragtruth_5817,train,1,2.5599123537540436,238
ragtruth_5818,train,1,2.567515403032303,206
ragtruth_5819,train,1,2.5796599090099335,179
ragtruth_582,train,0,2.6256986260414124,193
ragtruth_5826,train,0,2.3874279856681824,149
ragtruth_5827,train,0,2.483515292406082,242
ragtruth_5828,train,1,2.494779109954834,274
ragtruth_5829,train,0,2.509566217660904,107
ragtruth_583,train,0,2.682487726211548,276
ragtruth_5830,train,1,2.5716879069805145,183
ragtruth_5831,train,1,2.568434566259384,242
ragtruth_5832,train,0,2.4732823371887207,178
ragtruth_5833,train,0,2.5080287754535675,269
ragtruth_5834,train,0,2.5637645423412323,121
ragtruth_5835,train,1,2.6292254626750946,167
ragtruth_5836,train,1,2.5720431208610535,324
ragtruth_5837,train,0,2.594344586133957,165
ragtruth_584,train,1,2.634904980659485,127
ragtruth_5844,train,1,2.530529886484146,168
ragtruth_5845,train,1,2.4883885979652405,245
ragtruth_5846,train,1,2.665242075920105,158
ragtruth_5847,train,1,2.7420287132263184,180
ragtruth_5848,train,1,2.5513484179973602,279
ragtruth_5849,train,1,2.727688789367676,174
ragtruth_585,train,1,2.6610125303268433,168
ragtruth_5850,train,0,2.5573023855686188,162
ragtruth_5851,train,1,2.612020432949066,271
ragtruth_5852,train,0,2.7017495930194855,194
ragtruth_5853,train,1,2.558464139699936,190
ragtruth_5854,train,1,2.7562575340270996,209
ragtruth_5855,train,0,2.63527113199234,156
ragtruth_586,train,0,2.719577133655548,146
ragtruth_5862,train,0,2.5265705287456512,195
ragtruth_5863,train,1,2.5308799147605896,266
ragtruth_5864,train,1,2.5589341521263123,254
ragtruth_5865,train,1,2.713718593120575,107
ragtruth_5866,train,1,2.7147912979125977,186
ragtruth_5867,train,1,2.5731084048748016,152
ragtruth_5868,train,0,2.503498286008835,133
ragtruth_5869,train,0,2.5341883301734924,262
ragtruth_587,train,0,2.6898003220558167,170
ragtruth_5870,train,1,2.575804591178894,155
ragtruth_5871,train,1,2.6650062203407288,141
ragtruth_5872,train,1,2.681790351867676,210
ragtruth_5873,train,0,2.6778353452682495,116
ragtruth_5880,train,1,2.5159864723682404,156
ragtruth_5881,train,0,2.5451915562152863,201
ragtruth_5882,train,1,2.591932088136673,207
ragtruth_5883,train,0,2.686189353466034,137
ragtruth_5884,train,1,2.5995063483715057,166
ragtruth_5885,train,0,2.6101168990135193,165
ragtruth_5892,train,0,2.53425794839859,158
ragtruth_5893,train,0,2.489390790462494,285
ragtruth_5894,train,1,2.49811589717865,180
ragtruth_5895,train,1,2.589095324277878,158
ragtruth_5896,train,1,2.63153213262558,180
ragtruth_5897,train,1,2.5361055731773376,261
ragtruth_5898,train,1,2.497082531452179,194
ragtruth_5899,train,1,2.521207958459854,380
ragtruth_5900,train,1,2.5889763236045837,200
ragtruth_5901,train,1,2.6853156089782715,146
ragtruth_5902,train,1,2.667445033788681,263
ragtruth_5903,train,1,2.6717511415481567,170
ragtruth_5904,train,0,2.3211558759212494,216
ragtruth_5905,train,0,2.5136983394622803,268
ragtruth_5906,train,1,2.3253875374794006,134
ragtruth_5907,train,1,2.5322045981884003,279
ragtruth_5908,train,1,2.463618516921997,287
ragtruth_5909,train,1,2.3940679728984833,304
ragtruth_5910,train,0,2.331534683704376,176
ragtruth_5911,train,0,2.467091143131256,268
ragtruth_5912,train,1,2.612383544445038,257
ragtruth_5913,train,1,2.4641902148723602,178
ragtruth_5914,train,1,2.579238086938858,269
ragtruth_5915,train,1,2.4310035705566406,340
ragtruth_5916,train,0,2.636070102453232,116
ragtruth_5917,train,0,2.6502612829208374,238
ragtruth_5918,train,1,2.5086537897586823,133
ragtruth_5919,train,1,2.7291935682296753,202
ragtruth_5920,train,1,2.666810542345047,219
ragtruth_5921,train,1,2.587772846221924,141
ragtruth_5922,train,0,2.318883776664734,191
ragtruth_5923,train,0,2.4661445915699005,243
ragtruth_5924,train,1,2.5016924142837524,130
ragtruth_5925,train,1,2.56365242600441,437
ragtruth_5926,train,1,2.5371576845645905,263
ragtruth_5927,train,1,2.5156600177288055,178
ragtruth_5928,train,0,2.586081564426422,153
ragtruth_5929,train,1,2.590846300125122,249
ragtruth_5930,train,1,2.4425894021987915,159
ragtruth_5931,train,1,2.6769227385520935,159
ragtruth_5932,train,1,2.632488578557968,323
ragtruth_5933,train,1,2.540735185146332,262
ragtruth_5934,train,0,2.4691871404647827,182
ragtruth_5935,train,0,2.6256406009197235,221
ragtruth_5936,train,1,2.637313425540924,141
ragtruth_5937,train,1,2.6839958131313324,158
ragtruth_5938,train,1,2.604401469230652,310
ragtruth_5939,train,1,2.5484528839588165,185
ragtruth_594,train,0,2.946719527244568,44
ragtruth_5940,train,0,2.4292310178279877,145
ragtruth_5941,train,0,2.431481420993805,223
ragtruth_5942,train,1,2.4796488881111145,157
ragtruth_5943,train,1,2.7338680922985077,138
ragtruth_5944,train,1,2.5515224039554596,170
ragtruth_5945,train,1,2.6123388707637787,134
ragtruth_5946,train,0,2.383836477994919,142
ragtruth_5947,train,0,2.642199784517288,280
ragtruth_5948,train,1,2.4249210357666016,112
ragtruth_5949,train,0,2.395871490240097,96
ragtruth_595,train,0,2.786134362220764,62
ragtruth_5950,train,1,2.7115734815597534,196
ragtruth_5951,train,1,2.6081820130348206,252
ragtruth_5958,train,0,2.4590854346752167,165
ragtruth_5959,train,1,2.3869930803775787,275
ragtruth_596,train,1,2.84114933013916,47
ragtruth_5960,train,0,2.5828620195388794,130
ragtruth_5961,train,1,2.5431294441223145,201
ragtruth_5962,train,1,2.4895740151405334,279
ragtruth_5963,train,0,2.426351875066757,174
ragtruth_597,train,1,2.874443769454956,35
ragtruth_5976,train,1,2.603452503681183,181
ragtruth_5977,train,0,2.5093061327934265,333
ragtruth_5978,train,1,2.6249726116657257,159
ragtruth_5979,train,0,2.646289974451065,145
ragtruth_598,train,0,2.8529534935951233,56
ragtruth_5980,train,1,2.6301898658275604,276
ragtruth_5981,train,1,2.704450786113739,212
ragtruth_5988,train,1,2.40264892578125,189
ragtruth_5989,train,0,2.5739698708057404,289
ragtruth_599,train,0,2.8950907588005066,38
ragtruth_5990,train,1,2.5873229801654816,120
ragtruth_5991,train,1,2.593175619840622,114
ragtruth_5992,train,1,2.4766478538513184,223
ragtruth_5993,train,1,2.622328996658325,188
ragtruth_600,train,0,2.71885347366333,174
ragtruth_6006,train,1,2.363368481397629,188
ragtruth_6007,train,0,2.5212256610393524,275
ragtruth_6008,train,1,2.462590664625168,115
ragtruth_6009,train,1,2.5713825821876526,239
ragtruth_601,train,0,2.7646188735961914,180
ragtruth_6010,train,1,2.4970271289348602,269
ragtruth_6011,train,1,2.5156536400318146,256
ragtruth_6018,train,1,2.532193571329117,184
ragtruth_6019,train,0,2.592325448989868,194
ragtruth_602,train,1,2.7819623947143555,152
ragtruth_6020,train,1,2.5668821930885315,114
ragtruth_6021,train,1,2.622813403606415,139
ragtruth_6022,train,1,2.6358616650104523,182
ragtruth_6023,train,1,2.6250443160533905,182
ragtruth_603,train,1,2.7817404866218567,121
ragtruth_6036,train,0,2.4246738255023956,154
ragtruth_6037,train,0,2.3960351645946503,274
ragtruth_6038,train,1,2.570729434490204,169
ragtruth_6039,train,1,2.686020165681839,233
ragtruth_604,train,0,2.880053997039795,152
ragtruth_6040,train,1,2.631330907344818,298
ragtruth_6041,train,0,2.5185121297836304,106
ragtruth_605,train,1,2.934156835079193,102
ragtruth_6054,train,1,2.4130870699882507,173
ragtruth_6055,train,1,2.4742671251296997,269
ragtruth_6056,train,1,2.519418954849243,300
ragtruth_6057,train,1,2.6097660958766937,170
ragtruth_6058,train,1,2.549915373325348,272
ragtruth_6059,train,0,2.5886886417865753,184
ragtruth_6060,train,0,2.3908724784851074,189
ragtruth_6061,train,0,2.4615073204040527,233
ragtruth_6062,train,1,2.596500903367996,203
ragtruth_6063,train,1,2.599445939064026,160
ragtruth_6064,train,1,2.645562469959259,256
ragtruth_6065,train,1,2.496275454759598,149
ragtruth_6066,train,0,2.596139669418335,160
ragtruth_6067,train,0,2.65180167555809,237
ragtruth_6068,train,0,2.654064267873764,103
ragtruth_6069,train,1,2.605694442987442,129
ragtruth_6070,train,1,2.6560604572296143,194
ragtruth_6071,train,1,2.5515003502368927,131
ragtruth_6078,train,0,2.6272804141044617,155
ragtruth_6079,train,0,2.6427325904369354,203
ragtruth_6080,train,1,2.6711162328720093,137
ragtruth_6081,train,1,2.645569324493408,239
ragtruth_6082,train,1,2.7617281675338745,174
ragtruth_6083,train,1,2.5717241764068604,189
ragtruth_6084,train,0,2.481717199087143,162
ragtruth_6085,train,0,2.604783982038498,275
ragtruth_6086,train,1,2.6534243524074554,138
ragtruth_6087,train,1,2.787720561027527,128
ragtruth_6088,train,1,2.6894003450870514,182
ragtruth_6089,train,0,2.6362893879413605,173
ragtruth_6096,train,1,2.379494220018387,178
ragtruth_6097,train,0,2.5099937915802,248
ragtruth_6098,train,1,2.469665378332138,170
ragtruth_6099,train,1,2.5439997911453247,138
ragtruth_6100,train,1,2.4843949675559998,248
ragtruth_6101,train,1,2.4218126833438873,235
ragtruth_6102,train,0,2.2840749323368073,150
ragtruth_6103,train,0,2.4761094748973846,270
ragtruth_6104,train,1,2.432050347328186,186
ragtruth_6105,train,1,2.435390681028366,108
ragtruth_6106,train,1,2.497595578432083,181
ragtruth_6107,train,1,2.3991253674030304,165
ragtruth_612,train,0,2.448641210794449,211
ragtruth_6120,train,0,2.4020119309425354,147
ragtruth_6121,train,0,2.5504989624023438,230
ragtruth_6122,train,1,2.6668017208576202,218
ragtruth_6123,train,1,2.6714290976524353,155
ragtruth_6124,train,1,2.7138873636722565,228
ragtruth_6125,train,1,2.6604822874069214,165
ragtruth_6126,train,0,2.645152986049652,176
ragtruth_6127,train,1,2.6172828376293182,326
ragtruth_6128,train,1,2.33600577712059,99
ragtruth_6129,train,1,2.721440374851227,217
ragtruth_613,train,1,2.589122921228409,210
ragtruth_6130,train,1,2.650432139635086,308
ragtruth_6131,train,1,2.6510841250419617,163
ragtruth_6138,train,0,2.3777124285697937,176
ragtruth_6139,train,0,2.4667943120002747,311
ragtruth_614,train,0,2.480704665184021,228
ragtruth_6140,train,0,2.5115780532360077,186
ragtruth_6141,train,1,2.643168121576309,307
ragtruth_6142,train,0,2.57847461104393,211
ragtruth_6143,train,0,2.490157127380371,167
ragtruth_6144,train,0,2.4734065234661102,166
ragtruth_6145,train,1,2.489878386259079,322
ragtruth_6146,train,1,2.481940656900406,185
ragtruth_6147,train,1,2.6937608122825623,161
ragtruth_6148,train,1,2.6208311915397644,179
ragtruth_6149,train,1,2.542526751756668,197
ragtruth_615,train,0,2.4750494956970215,151
ragtruth_6150,train,0,2.419443041086197,194
ragtruth_6151,train,0,2.4468804001808167,268
ragtruth_6152,train,1,2.444012224674225,152
ragtruth_6153,train,0,2.4533228278160095,123
ragtruth_6154,train,1,2.5244798064231873,147
ragtruth_6155,train,1,2.4322803914546967,153
ragtruth_616,train,0,2.6094808280467987,133
ragtruth_6162,train,0,2.577410191297531,189
ragtruth_6163,train,0,2.6391389667987823,192
ragtruth_6164,train,1,2.548852115869522,192
ragtruth_6165,train,1,2.583928555250168,119
ragtruth_6166,train,1,2.6023878157138824,179
ragtruth_6167,train,1,2.4527986645698547,193
ragtruth_6168,train,0,2.4393730461597443,189
ragtruth_6169,train,1,2.553633749485016,271
ragtruth_617,train,0,2.6765820384025574,177
ragtruth_6170,train,1,2.5749174654483795,143
ragtruth_6171,train,1,2.50725981593132,149
ragtruth_6172,train,1,2.6079825460910797,225
ragtruth_6173,train,1,2.559215158224106,224
ragtruth_6174,train,1,2.5063115656375885,177
ragtruth_6175,train,0,2.568172961473465,242
ragtruth_6176,train,1,2.615176558494568,220
ragtruth_6177,train,1,2.5950461626052856,107
ragtruth_6178,train,1,2.577274650335312,170
ragtruth_6179,train,1,2.5219222605228424,246
ragtruth_618,train,0,2.792225420475006,147
ragtruth_6186,train,0,2.490981489419937,177
ragtruth_6187,train,0,2.471466153860092,277
ragtruth_6188,train,1,2.519388258457184,195
ragtruth_6189,train,1,2.5850785076618195,199
ragtruth_619,train,0,2.865011751651764,150
ragtruth_6190,train,1,2.6291923224925995,299
ragtruth_6191,train,1,2.5234463810920715,254
ragtruth_620,train,0,2.7808271646499634,225
ragtruth_6204,train,0,2.5745114386081696,172
ragtruth_6205,train,1,2.5565734207630157,260
ragtruth_6206,train,1,2.644212245941162,109
ragtruth_6207,train,1,2.6247189044952393,138
ragtruth_6208,train,1,2.6511205434799194,203
ragtruth_6209,train,1,2.6360069513320923,171
ragtruth_621,train,1,2.733534336090088,133
ragtruth_6210,train,1,2.4554454684257507,147
ragtruth_6211,train,0,2.64514222741127,263
ragtruth_6212,train,1,2.564491868019104,156
ragtruth_6213,train,1,2.6897856891155243,161
ragtruth_6214,train,1,2.7890663743019104,209
ragtruth_6215,train,1,2.600743591785431,123
ragtruth_6216,train,0,2.4489053189754486,155
ragtruth_6217,train,0,2.634448766708374,240
ragtruth_6218,train,1,2.4549049735069275,115
ragtruth_6219,train,1,2.670235902070999,176
ragtruth_622,train,0,2.8155649304389954,110
ragtruth_6220,train,1,2.771444618701935,184
ragtruth_6221,train,1,2.6339894235134125,194
ragtruth_6228,train,0,2.4409729540348053,171
ragtruth_6229,train,0,2.428390711545944,335
ragtruth_623,train,0,2.724825143814087,113
ragtruth_6230,train,1,2.5500039160251617,261
ragtruth_6231,train,1,2.622267931699753,169
ragtruth_6232,train,1,2.412827730178833,291
ragtruth_6233,train,1,2.611140936613083,169
ragtruth_6234,train,0,2.5408172011375427,193
ragtruth_6235,train,0,2.644827276468277,272
ragtruth_6236,train,1,2.5775474309921265,203
ragtruth_6237,train,1,2.60293310880661,318
ragtruth_6238,train,0,2.812626540660858,184
ragtruth_6239,train,1,2.736451268196106,142
ragtruth_6240,train,0,2.460079163312912,166
ragtruth_6241,train,0,2.5959792137145996,238
ragtruth_6242,train,1,2.483344227075577,219
ragtruth_6243,train,1,2.7140917778015137,159
ragtruth_6244,train,1,2.5222262144088745,237
ragtruth_6245,train,1,2.5373916029930115,176
ragtruth_6246,train,0,2.321815550327301,152
ragtruth_6247,train,0,2.3136491179466248,304
ragtruth_6248,train,1,2.472555994987488,214
ragtruth_6249,train,1,2.5415658354759216,115
ragtruth_6250,train,1,2.4839614927768707,147
ragtruth_6251,train,1,2.5902900993824005,228
ragtruth_6252,train,0,2.597508490085602,174
ragtruth_6253,train,0,2.5815548598766327,374
ragtruth_6254,train,1,2.670723021030426,177
ragtruth_6255,train,1,2.729367733001709,164
ragtruth_6256,train,1,2.692565679550171,175
ragtruth_6257,train,1,2.709347665309906,134
ragtruth_6258,train,0,2.4144032299518585,179
ragtruth_6259,train,0,2.411844849586487,293
ragtruth_6260,train,1,2.5079489946365356,123
ragtruth_6261,train,1,2.5053546130657196,106
ragtruth_6262,train,1,2.604010224342346,322
ragtruth_6263,train,1,2.51478910446167,288
ragtruth_6264,train,0,2.472249686717987,220
ragtruth_6265,train,1,2.553166449069977,270
ragtruth_6266,train,0,2.5804703533649445,242
ragtruth_6267,train,1,2.5737288296222687,155
ragtruth_6268,train,1,2.6533812284469604,183
ragtruth_6269,train,1,2.615385562181473,160
ragtruth_6270,train,0,2.716460704803467,158
ragtruth_6271,train,0,2.6137570440769196,255
ragtruth_6272,train,1,2.7397084534168243,186
ragtruth_6273,train,1,2.7953886687755585,173
ragtruth_6274,train,1,2.703931301832199,239
ragtruth_6275,train,1,2.7755486965179443,167
ragtruth_6276,train,1,2.5684177577495575,172
ragtruth_6277,train,1,2.442073315382004,312
ragtruth_6278,train,1,2.6511811017990112,203
ragtruth_6279,train,1,2.586392194032669,241
ragtruth_6280,train,1,2.6922611594200134,268
ragtruth_6281,train,1,2.634142279624939,176
ragtruth_6282,train,0,2.527273863554001,153
ragtruth_6283,train,0,2.6039521992206573,243
ragtruth_6284,train,1,2.5394296050071716,228
ragtruth_6285,train,0,2.5647650361061096,162
ragtruth_6286,train,1,2.5756234526634216,187
ragtruth_6287,train,1,2.583562433719635,309
ragtruth_6288,train,0,2.5209319591522217,203
ragtruth_6289,train,0,2.367470443248749,200
ragtruth_6290,train,1,2.4073851108551025,108
ragtruth_6291,train,1,2.6284002363681793,266
ragtruth_6292,train,1,2.7579595744609833,231
ragtruth_6293,train,1,2.6032256186008453,192
ragtruth_6294,train,0,2.611191511154175,191
ragtruth_6295,train,0,2.676183342933655,332
ragtruth_6296,train,1,2.6782500445842743,207
ragtruth_6297,train,1,2.6479437351226807,212
ragtruth_6298,train,1,2.7176049947738647,289
ragtruth_6299,train,1,2.7192635536193848,152
ragtruth_630,train,0,2.537663996219635,128
ragtruth_6306,train,1,2.4068713784217834,153
ragtruth_6307,train,0,2.572074055671692,258
ragtruth_6308,train,1,2.5675176084041595,172
ragtruth_6309,train,1,2.5303712487220764,235
ragtruth_631,train,0,2.8431960940361023,126
ragtruth_6310,train,1,2.5944210290908813,193
ragtruth_6311,train,1,2.509945869445801,163
ragtruth_6312,train,0,2.542870044708252,168
ragtruth_6313,train,0,2.4583997428417206,282
ragtruth_6314,train,1,2.4990212619304657,183
ragtruth_6315,train,1,2.7503013610839844,146
ragtruth_6316,train,1,2.6630326211452484,182
ragtruth_6317,train,1,2.666234940290451,165
ragtruth_6318,train,0,2.4483917951583862,180
ragtruth_6319,train,0,2.4498154520988464,208
ragtruth_632,train,1,2.7273738384246826,103
ragtruth_6320,train,1,2.520117223262787,203
ragtruth_6321,train,1,2.6149126291275024,147
ragtruth_6322,train,1,2.565365880727768,180
ragtruth_6323,train,1,2.4080168306827545,143
ragtruth_6324,train,0,2.3542324602603912,187
ragtruth_6325,train,0,2.3780563175678253,332
ragtruth_6326,train,1,2.1014638245105743,137
ragtruth_6327,train,1,2.370861768722534,146
ragtruth_6328,train,1,2.4771402776241302,327
ragtruth_6329,train,1,2.327433168888092,171
ragtruth_633,train,0,2.985116481781006,110
ragtruth_6336,train,0,2.5005156993865967,163
ragtruth_6337,train,1,2.551299571990967,312
ragtruth_6338,train,1,2.577479273080826,170
ragtruth_6339,train,1,2.6587030589580536,205
ragtruth_634,train,0,2.9013693928718567,97
ragtruth_6340,train,1,2.6879176795482635,167
ragtruth_6341,train,1,2.564421057701111,200
ragtruth_635,train,0,2.768311083316803,131
ragtruth_6354,train,0,2.4584632217884064,146
ragtruth_6355,train,0,2.6604782342910767,277
ragtruth_6356,train,1,2.5988039672374725,130
ragtruth_6357,train,1,2.453522801399231,141
ragtruth_6358,train,1,2.5786140859127045,242
ragtruth_6359,train,1,2.344466805458069,180
ragtruth_6360,train,0,2.4267450273036957,146
ragtruth_6361,train,1,2.52243635058403,330
ragtruth_6362,train,1,2.456153780221939,412
ragtruth_6363,train,1,2.6247424483299255,140
ragtruth_6364,train,1,2.651403248310089,265
ragtruth_6365,train,0,2.4873859882354736,153
ragtruth_6366,train,1,2.4520971179008484,214
ragtruth_6367,train,0,2.4741272628307343,277
ragtruth_6368,train,1,2.5625778436660767,248
ragtruth_6369,train,0,2.555417835712433,153
ragtruth_6370,train,1,2.6205978095531464,184
ragtruth_6371,train,0,2.5333908796310425,224
ragtruth_6384,train,0,2.639154225587845,192
ragtruth_6385,train,1,2.6028587222099304,269
ragtruth_6386,train,1,2.5870256423950195,153
ragtruth_6387,train,1,2.742834210395813,148
ragtruth_6388,train,1,2.7085558772087097,183
ragtruth_6389,train,1,2.6745330095291138,176
ragtruth_6390,train,0,2.4968560934066772,192
ragtruth_6391,train,1,2.536337375640869,356
ragtruth_6392,train,1,2.5594482421875,228
ragtruth_6393,train,1,2.6393619775772095,251
ragtruth_6394,train,1,2.574053555727005,221
ragtruth_6395,train,1,2.6527121663093567,184
ragtruth_6396,train,0,2.6372550427913666,150
ragtruth_6397,train,0,2.7658299803733826,231
ragtruth_6398,train,1,2.6777523458004,190
ragtruth_6399,train,0,2.7816261649131775,200
ragtruth_6400,train,1,2.7963680028915405,164
ragtruth_6401,train,1,2.6617531180381775,184
ragtruth_6402,train,0,2.428063601255417,184
ragtruth_6403,train,1,2.5258686542510986,261
ragtruth_6404,train,1,2.507562577724457,230
ragtruth_6405,train,0,2.6110259294509888,116
ragtruth_6406,train,1,2.5952720940113068,183
ragtruth_6407,train,1,2.4340046644210815,165
ragtruth_6408,train,0,2.437419891357422,175
ragtruth_6409,train,0,2.632443457841873,340
ragtruth_6410,train,1,2.6542365849018097,288
ragtruth_6411,train,1,2.6356572210788727,145
ragtruth_6412,train,1,2.6039347052574158,266
ragtruth_6413,train,0,2.7004681825637817,147
ragtruth_6426,train,0,2.58714297413826,184
ragtruth_6427,train,0,2.6425096094608307,258
ragtruth_6428,train,1,2.615263342857361,177
ragtruth_6429,train,1,2.74885094165802,155
ragtruth_6430,train,1,2.770048975944519,277
ragtruth_6431,train,1,2.710897535085678,130
ragtruth_6432,train,1,2.507147490978241,170
ragtruth_6433,train,1,2.4313280284404755,245
ragtruth_6434,train,1,2.4092172980308533,134
ragtruth_6435,train,1,2.59399151802063,172
ragtruth_6436,train,1,2.471304029226303,267
ragtruth_6437,train,1,2.4370962977409363,288
ragtruth_6438,train,1,2.3776505887508392,179
ragtruth_6439,train,1,2.3913733065128326,294
ragtruth_6440,train,1,2.3360999822616577,213
ragtruth_6441,train,1,2.5209158658981323,143
ragtruth_6442,train,1,2.5397061705589294,134
ragtruth_6443,train,1,2.406673550605774,343
ragtruth_6444,train,0,2.435260534286499,149
ragtruth_6445,train,0,2.4241598546504974,302
ragtruth_6446,train,1,2.666574776172638,105
ragtruth_6447,train,1,2.5847775638103485,177
ragtruth_6448,train,1,2.7009838819503784,221
ragtruth_6449,train,1,2.531171143054962,160
ragtruth_6456,train,0,2.5446677207946777,151
ragtruth_6457,train,0,2.6207286715507507,268
ragtruth_6458,train,1,2.538659155368805,168
ragtruth_6459,train,1,2.6435376703739166,139
ragtruth_6460,train,1,2.6425080001354218,181
ragtruth_6461,train,1,2.7313168048858643,191
ragtruth_6462,train,1,2.594356060028076,149
ragtruth_6463,train,0,2.755713939666748,248
ragtruth_6464,train,1,2.683264434337616,160
ragtruth_6465,train,1,2.7383545637130737,163
ragtruth_6466,train,1,2.7772393226623535,205
ragtruth_6467,train,1,2.5772799253463745,146
ragtruth_648,train,0,2.7386186122894287,151
ragtruth_6480,train,0,2.2753157317638397,235
ragtruth_6481,train,1,2.295943260192871,242
ragtruth_6482,train,1,2.408163011074066,165
ragtruth_6483,train,1,2.4048165678977966,169
ragtruth_6484,train,1,2.515684187412262,192
ragtruth_6485,train,1,2.4344959259033203,216
ragtruth_6486,train,1,2.697466641664505,179
ragtruth_6487,train,1,2.654605358839035,259
ragtruth_6488,train,1,2.776667833328247,158
ragtruth_6489,train,1,2.758711725473404,203
ragtruth_649,train,0,2.805608034133911,129
ragtruth_6490,train,1,2.8308767676353455,191
ragtruth_6491,train,1,2.7337580919265747,155
ragtruth_6492,train,1,2.4467506408691406,172
ragtruth_6493,train,0,2.479668468236923,255
ragtruth_6494,train,1,2.4501953423023224,148
ragtruth_6495,train,1,2.3869965076446533,111
ragtruth_6496,train,1,2.5270224511623383,179
ragtruth_6497,train,1,2.455954283475876,168
ragtruth_650,train,1,2.8817555904388428,93
ragtruth_6504,train,0,2.3484943509101868,141
ragtruth_6505,train,0,2.534652054309845,236
ragtruth_6506,train,1,2.4823265075683594,118
ragtruth_6507,train,1,2.5796112418174744,199
ragtruth_6508,train,1,2.508853942155838,219
ragtruth_6509,train,1,2.5010497868061066,153
ragtruth_651,train,1,2.984202563762665,103
ragtruth_652,train,1,2.931826949119568,99
ragtruth_6528,train,0,2.4578120410442352,161
ragtruth_6529,train,0,2.5367369949817657,245
ragtruth_653,train,0,2.8014124035835266,206
ragtruth_6530,train,1,2.579774409532547,200
ragtruth_6531,train,1,2.6273363530635834,95
ragtruth_6532,train,0,2.7403685450553894,150
ragtruth_6533,train,1,2.537656992673874,204
ragtruth_654,train,0,2.6332227289676666,191
ragtruth_6540,train,0,2.7453600764274597,175
ragtruth_6541,train,1,2.7383655309677124,294
ragtruth_6542,train,1,2.7007477283477783,152
ragtruth_6543,train,1,2.797000527381897,134
ragtruth_6544,train,1,2.787048816680908,242
ragtruth_6545,train,1,2.766158103942871,256
ragtruth_6546,train,1,2.5916357934474945,165
ragtruth_6547,train,0,2.6241433322429657,248
ragtruth_6548,train,1,2.6309991776943207,167
ragtruth_6549,train,1,2.652534455060959,175
ragtruth_655,train,0,2.6275865137577057,232
ragtruth_6550,train,1,2.5602948665618896,253
ragtruth_6551,train,1,2.6781195998191833,156
ragtruth_6552,train,0,2.5870077908039093,183
ragtruth_6553,train,0,2.5599923133850098,270
ragtruth_6554,train,1,2.6846969723701477,249
ragtruth_6555,train,1,2.6232352256774902,141
ragtruth_6556,train,1,2.8617146611213684,252
ragtruth_6557,train,1,2.777594268321991,166
ragtruth_656,train,1,2.816834330558777,93
ragtruth_6564,train,1,2.304225981235504,170
ragtruth_6565,train,1,2.3843510150909424,232
ragtruth_6566,train,1,2.486623913049698,135
ragtruth_6567,train,1,2.4744828939437866,167
ragtruth_6568,train,1,2.4197306036949158,253
ragtruth_6569,train,1,2.476467341184616,176
ragtruth_657,train,1,2.71858149766922,187
ragtruth_6570,train,0,2.614366352558136,181
ragtruth_6571,train,0,2.6059845089912415,222
ragtruth_6572,train,1,2.458731532096863,160
ragtruth_6573,train,1,2.539062023162842,215
