sample_id,split,label,logit_confidence,answer_token_count_used
ragtruth_17405,train,1,0.6262145042419434,232
ragtruth_1741,train,0,0.5621587634086609,69
ragtruth_17412,train,0,0.8047881126403809,172
ragtruth_17413,train,0,0.5918494462966919,45
ragtruth_17414,train,0,0.8680144548416138,9
ragtruth_17415,train,0,0.5751201510429382,220
ragtruth_17416,train,0,0.5500926375389099,263
ragtruth_17417,train,0,0.5462315678596497,209
ragtruth_1742,train,1,0.5737618803977966,36
ragtruth_17424,train,0,0.6849104762077332,182
ragtruth_17425,train,0,0.6566274166107178,193
ragtruth_17426,train,0,0.7385440468788147,103
ragtruth_17427,train,1,0.6437716484069824,264
ragtruth_17428,train,0,0.6925801038742065,248
ragtruth_17429,train,0,0.6969906091690063,244
ragtruth_1743,train,1,0.5132482051849365,64
ragtruth_17430,train,0,0.6206678152084351,155
ragtruth_17431,train,0,0.40373945236206055,9
ragtruth_17432,train,0,0.40373945236206055,9
ragtruth_17433,train,1,0.5909700393676758,246
ragtruth_17434,train,0,0.7091684937477112,264
ragtruth_17435,train,0,0.3776126205921173,85
ragtruth_1744,train,0,0.48641669750213623,51
ragtruth_17442,train,0,0.6423020362854004,216
ragtruth_17443,train,0,0.47470712661743164,128
ragtruth_17444,train,1,0.5411390066146851,132
ragtruth_17445,train,1,0.5471647381782532,239
ragtruth_17446,train,0,0.49979647994041443,189
ragtruth_17447,train,1,0.5440399050712585,162
ragtruth_17448,train,0,0.6060493588447571,138
ragtruth_17449,train,0,0.6412783861160278,230
ragtruth_1745,train,0,0.6097168922424316,48
ragtruth_17450,train,0,0.49923303723335266,144
ragtruth_17451,train,0,0.5958412885665894,223
ragtruth_17452,train,0,0.6203274130821228,148
ragtruth_17453,train,0,0.6923733353614807,144
ragtruth_17454,train,0,0.622708797454834,154
ragtruth_17455,train,0,0.6191748976707458,111
ragtruth_17456,train,0,0.6523745656013489,113
ragtruth_17457,train,0,0.6635258197784424,240
ragtruth_17458,train,0,0.635226309299469,189
ragtruth_17459,train,0,0.6399911046028137,166
ragtruth_1746,train,0,0.8181890249252319,79
ragtruth_17460,train,0,0.6206388473510742,142
ragtruth_17461,train,0,0.5930295586585999,74
ragtruth_17462,train,0,0.6322110295295715,143
ragtruth_17463,train,0,0.6433352828025818,197
ragtruth_17464,train,0,0.6009583473205566,170
ragtruth_17465,train,0,0.6252850294113159,87
ragtruth_1747,train,0,0.5969657301902771,102
ragtruth_17472,train,0,0.4567141532897949,160
ragtruth_17473,train,0,0.43835440278053284,151
ragtruth_17474,train,1,0.43632468581199646,195
ragtruth_17475,train,1,0.473650723695755,187
ragtruth_17476,train,1,0.4579366147518158,227
ragtruth_17477,train,1,0.4537038207054138,282
ragtruth_17478,train,0,0.5628777742385864,190
ragtruth_17479,train,0,0.4740603268146515,167
ragtruth_1748,train,1,0.497965544462204,71
ragtruth_17480,train,0,0.5034748911857605,133
ragtruth_17481,train,1,0.5422548651695251,280
ragtruth_17482,train,0,0.5161959528923035,236
ragtruth_17483,train,0,0.7644339799880981,233
ragtruth_17484,train,0,0.6198315620422363,179
ragtruth_17485,train,0,0.4852898418903351,82
ragtruth_17486,train,0,0.5915575623512268,270
ragtruth_17487,train,1,0.627045214176178,331
ragtruth_17488,train,1,0.6067095994949341,245
ragtruth_17489,train,0,0.4562601149082184,109
ragtruth_1749,train,0,0.520697832107544,73
ragtruth_17496,train,0,0.7309491634368896,142
ragtruth_17497,train,0,0.7786781787872314,116
ragtruth_17498,train,0,0.6829174757003784,109
ragtruth_17499,train,0,0.6998282074928284,306
ragtruth_175,train,0,0.41379812359809875,329
ragtruth_1750,train,0,0.6006991863250732,82
ragtruth_17500,train,1,0.680726945400238,216
ragtruth_17501,train,0,0.8083277940750122,284
ragtruth_17502,train,0,0.6675844788551331,21
ragtruth_17503,train,0,0.5167773365974426,20
ragtruth_17504,train,1,0.47906866669654846,115
ragtruth_17505,train,0,0.5623365044593811,105
ragtruth_17506,train,0,0.6617994904518127,78
ragtruth_17507,train,0,0.6706715226173401,93
ragtruth_1751,train,0,0.5800202488899231,57
ragtruth_17514,train,0,0.7085905075073242,155
ragtruth_17515,train,0,0.7415755987167358,119
ragtruth_17516,train,0,0.7856103181838989,158
ragtruth_17517,train,0,0.6555723547935486,233
ragtruth_17518,train,0,0.7259717583656311,168
ragtruth_17519,train,0,0.7161886692047119,199
ragtruth_1752,train,0,0.45214924216270447,172
ragtruth_17520,train,0,0.6425050497055054,160
ragtruth_17521,train,1,0.5412664413452148,107
ragtruth_17522,train,1,0.6549044847488403,141
ragtruth_17523,train,0,0.5355328321456909,159
ragtruth_17524,train,1,0.5160334706306458,199
ragtruth_17525,train,1,0.5599200129508972,211
ragtruth_17526,train,0,0.5825917720794678,155
ragtruth_17527,train,0,0.5415131449699402,108
ragtruth_17528,train,0,0.5396273136138916,150
ragtruth_17529,train,0,0.6123334169387817,304
ragtruth_1753,train,0,0.5012856721878052,195
ragtruth_17530,train,0,0.581030547618866,237
ragtruth_17531,train,0,0.6285953521728516,213
ragtruth_17538,train,0,0.5927535891532898,140
ragtruth_17539,train,0,0.5956588983535767,92
ragtruth_1754,train,0,0.4094458222389221,188
ragtruth_17540,train,0,0.6382755637168884,116
ragtruth_17541,train,0,0.4984647035598755,366
ragtruth_17542,train,0,0.577333927154541,127
ragtruth_17543,train,0,0.572047770023346,113
ragtruth_17544,train,0,0.5489739179611206,16
ragtruth_17545,train,0,0.7612618803977966,122
ragtruth_17546,train,0,0.8106480836868286,128
ragtruth_17547,train,0,0.7166597247123718,194
ragtruth_17548,train,0,0.8176281452178955,167
ragtruth_17549,train,0,0.6304563879966736,151
ragtruth_1755,train,0,0.4311464726924896,118
ragtruth_17556,train,0,0.6225782036781311,155
ragtruth_17557,train,0,0.5548636317253113,188
ragtruth_17558,train,1,0.591103732585907,243
ragtruth_17559,train,1,0.6035802960395813,225
ragtruth_1756,train,0,0.43832501769065857,148
ragtruth_17560,train,1,0.5745106935501099,261
ragtruth_17561,train,0,0.5674602389335632,164
ragtruth_17568,train,0,0.6550690531730652,122
ragtruth_17569,train,0,0.5432493090629578,56
ragtruth_1757,train,0,0.4464661777019501,140
ragtruth_17570,train,0,0.5243861079216003,115
ragtruth_17571,train,0,0.6470893621444702,217
ragtruth_17572,train,0,0.5896774530410767,156
ragtruth_17573,train,0,0.6595040559768677,140
ragtruth_1758,train,0,0.4361216425895691,241
ragtruth_1759,train,0,0.3858467638492584,198
ragtruth_17592,train,0,0.6469264626502991,177
ragtruth_17593,train,0,0.5389493703842163,95
ragtruth_17594,train,0,0.5565978288650513,106
ragtruth_17595,train,1,0.6341530084609985,178
ragtruth_17596,train,1,0.6147030591964722,167
ragtruth_17597,train,1,0.631460428237915,181
ragtruth_17598,train,0,0.6160559058189392,158
ragtruth_17599,train,0,0.6369770169258118,84
ragtruth_176,train,1,0.4107779562473297,183
ragtruth_1760,train,0,0.32467275857925415,11
ragtruth_17600,train,0,0.506677508354187,73
ragtruth_17601,train,1,0.5170478224754333,223
ragtruth_17602,train,0,0.5030864477157593,151
ragtruth_17603,train,0,0.5532664656639099,187
ragtruth_17604,train,0,0.5890893936157227,231
ragtruth_17605,train,0,0.44754987955093384,108
ragtruth_17606,train,0,0.4357600510120392,123
ragtruth_17607,train,0,0.6094327569007874,431
ragtruth_17608,train,0,0.5501931309700012,258
ragtruth_17609,train,0,0.5844953060150146,201
ragtruth_1761,train,0,0.3692130446434021,103
ragtruth_17610,train,0,0.68976229429245,146
ragtruth_17611,train,0,0.6279563903808594,145
ragtruth_17612,train,1,0.5735986232757568,172
ragtruth_17613,train,1,0.6164922118186951,104
ragtruth_17614,train,1,0.504516065120697,235
ragtruth_17615,train,0,0.4851963520050049,215
ragtruth_1762,train,1,0.349924772977829,107
ragtruth_17622,train,0,0.6764587163925171,216
ragtruth_17623,train,1,0.5225365161895752,400
ragtruth_17624,train,0,0.5453205108642578,334
ragtruth_17625,train,0,0.49918416142463684,367
ragtruth_17626,train,1,0.53110671043396,250
ragtruth_17627,train,1,0.7067472338676453,266
ragtruth_17628,train,0,0.7161309123039246,169
ragtruth_17629,train,0,0.8703953623771667,9
ragtruth_1763,train,1,0.43187475204467773,141
ragtruth_17630,train,1,0.35302191972732544,38
ragtruth_17631,train,0,0.45113566517829895,119
ragtruth_17632,train,0,0.4817907512187958,133
ragtruth_17633,train,0,0.40416961908340454,122
ragtruth_17634,train,0,0.7379770278930664,78
ragtruth_17635,train,0,0.5248224139213562,43
ragtruth_17636,train,1,0.6999969482421875,90
ragtruth_17637,train,1,0.6237237453460693,140
ragtruth_17638,train,1,0.59206622838974,104
ragtruth_17639,train,1,0.6275824904441833,180
ragtruth_1764,train,0,0.5213109850883484,71
ragtruth_17646,train,0,0.6221490502357483,170
ragtruth_17647,train,0,0.6001598834991455,91
ragtruth_17648,train,0,0.6543595790863037,120
ragtruth_17649,train,1,0.6071245670318604,175
ragtruth_1765,train,0,0.5351557731628418,109
ragtruth_17650,train,1,0.6291280388832092,206
ragtruth_17651,train,1,0.6209673881530762,138
ragtruth_1766,train,1,0.5054833889007568,106
ragtruth_17664,train,0,0.8374119997024536,103
ragtruth_17665,train,0,0.8587625026702881,114
ragtruth_17666,train,0,0.7517847418785095,119
ragtruth_17667,train,1,0.6200430989265442,123
ragtruth_17668,train,0,0.6609078049659729,132
ragtruth_17669,train,0,0.5829312801361084,184
ragtruth_1767,train,1,0.5033473372459412,87
ragtruth_17670,train,0,0.6474170684814453,215
ragtruth_17671,train,0,0.5921396017074585,159
ragtruth_17672,train,1,0.6211289167404175,251
ragtruth_17673,train,0,0.6020640730857849,228
ragtruth_17674,train,0,0.5782912373542786,327
ragtruth_17675,train,0,0.6042110323905945,321
ragtruth_17676,train,0,0.6886550784111023,111
ragtruth_17677,train,0,0.5611169338226318,111
ragtruth_17678,train,1,0.5310322046279907,146
ragtruth_17679,train,1,0.5623286366462708,152
ragtruth_1768,train,1,0.49769240617752075,91
ragtruth_17680,train,0,0.4943567216396332,99
ragtruth_17681,train,0,0.5742795467376709,161
ragtruth_17682,train,0,0.5352217555046082,150
ragtruth_17683,train,0,0.5328138470649719,95
ragtruth_17684,train,1,0.5030509233474731,204
ragtruth_17685,train,1,0.45682770013809204,188
ragtruth_17686,train,1,0.6326854825019836,184
ragtruth_17687,train,0,0.6194377541542053,191
ragtruth_17688,train,0,0.5587570667266846,175
ragtruth_17689,train,0,0.5118134021759033,255
ragtruth_1769,train,1,0.5489276051521301,105
ragtruth_17690,train,1,0.4934989809989929,428
ragtruth_17691,train,1,0.5360324382781982,263
ragtruth_17692,train,1,0.4931466281414032,315
ragtruth_17693,train,0,0.4686563313007355,245
ragtruth_17694,train,0,0.7237474322319031,178
ragtruth_17695,train,1,0.6426149606704712,223
ragtruth_17696,train,1,0.7051427960395813,130
ragtruth_17697,train,1,0.6624879240989685,281
ragtruth_17698,train,0,0.6594992876052856,195
ragtruth_17699,train,0,0.715435266494751,179
ragtruth_177,train,1,0.38350486755371094,169
ragtruth_1770,train,0,0.5212928056716919,186
ragtruth_17700,train,0,0.5017179250717163,172
ragtruth_17701,train,0,0.45181265473365784,83
ragtruth_17702,train,0,0.4937137961387634,102
ragtruth_17703,train,1,0.6143350601196289,219
ragtruth_17704,train,1,0.5153396725654602,283
ragtruth_17705,train,1,0.5119820833206177,209
ragtruth_17706,train,0,0.8787276744842529,126
ragtruth_17707,train,0,0.791582465171814,114
ragtruth_17708,train,0,0.7937210202217102,97
ragtruth_17709,train,1,0.6253190040588379,200
ragtruth_1771,train,0,0.47793930768966675,209
ragtruth_17710,train,0,0.6970164775848389,237
ragtruth_17711,train,0,0.6778047680854797,170
ragtruth_1772,train,1,0.43881523609161377,199
ragtruth_17724,train,0,0.43010857701301575,156
ragtruth_17725,train,0,0.451274573802948,111
ragtruth_17726,train,0,0.4983362853527069,111
ragtruth_17727,train,0,0.4808768630027771,173
ragtruth_17728,train,0,0.5077767372131348,225
ragtruth_17729,train,0,0.5345611572265625,216
ragtruth_1773,train,0,0.4471913278102875,184
ragtruth_1774,train,0,0.5085993409156799,137
ragtruth_17742,train,0,0.5152870416641235,59
ragtruth_17743,train,0,0.7969375848770142,21
ragtruth_17744,train,1,0.4828844964504242,115
ragtruth_17745,train,1,0.5640367865562439,183
ragtruth_17746,train,0,0.5608425140380859,160
ragtruth_17747,train,1,0.45737701654434204,91
ragtruth_1775,train,0,0.6440427899360657,180
ragtruth_1776,train,0,0.5545095801353455,93
ragtruth_1777,train,0,0.5076166391372681,119
ragtruth_1778,train,1,0.4904032349586487,90
ragtruth_17784,train,0,0.5497415661811829,99
ragtruth_17785,train,0,0.4585224688053131,34
ragtruth_17786,train,1,0.5030060410499573,174
ragtruth_17787,train,1,0.5581704378128052,338
ragtruth_17788,train,0,0.5229711532592773,136
ragtruth_17789,train,0,0.4951273798942566,146
ragtruth_1779,train,0,0.5415603518486023,81
ragtruth_178,train,0,0.411537766456604,169
ragtruth_1780,train,0,0.40911492705345154,78
ragtruth_1781,train,0,0.44193655252456665,65
ragtruth_1782,train,1,0.4828781187534332,202
ragtruth_1783,train,0,0.4212166666984558,284
ragtruth_1784,train,1,0.4321447014808655,236
ragtruth_1785,train,1,0.46603885293006897,214
ragtruth_1786,train,0,0.4492809772491455,168
ragtruth_1787,train,1,0.43606093525886536,196
ragtruth_1788,train,0,0.6761621236801147,94
ragtruth_1789,train,0,0.605918288230896,126
ragtruth_179,train,0,0.3486371338367462,139
ragtruth_1790,train,1,0.5892072916030884,131
ragtruth_1791,train,0,0.5677835941314697,139
ragtruth_1792,train,0,0.5857473015785217,109
ragtruth_1793,train,0,0.5843091011047363,121
ragtruth_1794,train,0,0.3895614445209503,241
ragtruth_1795,train,0,0.3775935471057892,347
ragtruth_1796,train,0,0.3871695399284363,221
ragtruth_1797,train,0,0.38995105028152466,151
ragtruth_1798,train,0,0.38149285316467285,153
ragtruth_1799,train,0,0.42957809567451477,135
ragtruth_180,train,1,0.4780062437057495,130
ragtruth_1800,train,0,0.6427227854728699,97
ragtruth_1801,train,0,0.586535632610321,86
ragtruth_1802,train,1,0.5710865259170532,90
ragtruth_1803,train,0,0.4502105712890625,72
ragtruth_1804,train,0,0.5233839154243469,76
ragtruth_1805,train,0,0.4857119917869568,68
ragtruth_181,train,0,0.5111985206604004,236
ragtruth_1812,train,0,0.6758995652198792,92
ragtruth_1813,train,0,0.5953170657157898,101
ragtruth_1814,train,0,0.6254977583885193,124
ragtruth_1815,train,1,0.47418278455734253,80
ragtruth_1816,train,1,0.4609462320804596,84
ragtruth_1817,train,0,0.49956002831459045,57
ragtruth_1818,train,0,0.4751497507095337,98
ragtruth_1819,train,1,0.4768635630607605,150
ragtruth_182,train,0,0.4526687562465668,186
ragtruth_1820,train,1,0.4530372619628906,70
ragtruth_1821,train,1,0.5541631579399109,171
ragtruth_1822,train,1,0.4406203329563141,120
ragtruth_1823,train,1,0.5028464794158936,166
ragtruth_1824,train,0,0.700356662273407,92
ragtruth_1825,train,0,0.5415830016136169,125
ragtruth_1826,train,1,0.5400408506393433,187
ragtruth_1827,train,1,0.4584124684333801,90
ragtruth_1828,train,0,0.36895689368247986,105
ragtruth_1829,train,0,0.5316966772079468,99
ragtruth_183,train,0,0.5211049318313599,173
ragtruth_1830,train,1,0.4334927499294281,143
ragtruth_1831,train,0,0.4175858199596405,194
ragtruth_1832,train,0,0.42708420753479004,128
ragtruth_1833,train,1,0.4377942681312561,144
ragtruth_1834,train,1,0.38382965326309204,134
ragtruth_1835,train,0,0.40337613224983215,149
ragtruth_1836,train,0,0.4811922013759613,164
ragtruth_1837,train,0,0.4868714511394501,168
ragtruth_1838,train,1,0.5037550926208496,157
ragtruth_1839,train,1,0.44485020637512207,116
ragtruth_184,train,1,0.48536381125450134,150
ragtruth_1840,train,0,0.44561994075775146,118
ragtruth_1841,train,0,0.4736005365848541,139
ragtruth_1842,train,0,0.389237642288208,224
ragtruth_1843,train,0,0.40391838550567627,256
ragtruth_1844,train,1,0.4059280753135681,215
ragtruth_1845,train,1,0.42514365911483765,135
ragtruth_1846,train,0,0.3792472183704376,145
ragtruth_1847,train,0,0.4036710262298584,197
ragtruth_1848,train,0,0.5569618940353394,83
ragtruth_1849,train,0,0.47299426794052124,64
ragtruth_185,train,1,0.46307265758514404,207
ragtruth_1850,train,1,0.5004820823669434,87
ragtruth_1851,train,0,0.3604637086391449,45
ragtruth_1852,train,0,0.48258641362190247,61
ragtruth_1853,train,0,0.5412405133247375,83
ragtruth_1854,train,0,0.7217069268226624,98
ragtruth_1855,train,0,0.6719880700111389,115
ragtruth_1856,train,1,0.571175217628479,90
ragtruth_1857,train,0,0.5215113162994385,72
ragtruth_1858,train,0,0.48328718543052673,74
ragtruth_1859,train,0,0.6295563578605652,60
ragtruth_1860,train,0,0.5845178365707397,131
ragtruth_1861,train,0,0.3678828179836273,116
ragtruth_1862,train,1,0.4373804032802582,92
ragtruth_1863,train,0,0.44209128618240356,113
ragtruth_1864,train,0,0.4441987872123718,106
ragtruth_1865,train,0,0.3531791567802429,118
ragtruth_1866,train,0,0.8055050373077393,111
ragtruth_1867,train,0,0.6730679273605347,123
ragtruth_1868,train,1,0.661125898361206,77
ragtruth_1869,train,1,0.6077536940574646,87
ragtruth_1870,train,0,0.5360471606254578,114
ragtruth_1871,train,0,0.5748562216758728,78
ragtruth_1872,train,0,0.49508315324783325,121
ragtruth_1873,train,0,0.40688183903694153,168
ragtruth_1874,train,0,0.5564372539520264,117
ragtruth_1875,train,0,0.4229690432548523,115
ragtruth_1876,train,0,0.3576844036579132,110
ragtruth_1877,train,0,0.42722150683403015,175
ragtruth_1878,train,0,0.5145431160926819,122
ragtruth_1879,train,0,0.5647842288017273,126
ragtruth_1880,train,1,0.4861910939216614,100
ragtruth_1881,train,1,0.5725086331367493,87
ragtruth_1882,train,1,0.49266985058784485,81
ragtruth_1883,train,0,0.5374022722244263,82
ragtruth_1890,train,0,0.6171068549156189,137
ragtruth_1891,train,0,0.5094082951545715,180
ragtruth_1892,train,0,0.5155060291290283,225
ragtruth_1893,train,0,0.46904560923576355,122
ragtruth_1894,train,1,0.3600575923919678,130
ragtruth_1895,train,0,0.4345415532588959,117
ragtruth_1896,train,1,0.3787676692008972,178
ragtruth_1897,train,0,0.3621998131275177,221
ragtruth_1898,train,1,0.3392157554626465,105
ragtruth_1899,train,1,0.4324864447116852,124
ragtruth_1900,train,1,0.34211236238479614,119
ragtruth_1901,train,1,0.3926444947719574,143
ragtruth_1908,train,0,0.5018295049667358,69
ragtruth_1909,train,0,0.5391631126403809,84
ragtruth_1910,train,1,0.5371137857437134,93
ragtruth_1911,train,0,0.47120168805122375,51
ragtruth_1912,train,1,0.4529370963573456,78
ragtruth_1913,train,0,0.49753615260124207,70
ragtruth_192,train,0,0.4493041932582855,210
ragtruth_1920,train,0,0.46042218804359436,103
ragtruth_1921,train,0,0.5253825783729553,119
ragtruth_1922,train,1,0.4368327558040619,134
ragtruth_1923,train,0,0.4722834527492523,94
ragtruth_1924,train,0,0.4639408588409424,89
ragtruth_1925,train,0,0.5054692625999451,97
ragtruth_1926,train,0,0.6164084076881409,136
ragtruth_1927,train,0,0.49503111839294434,189
ragtruth_1928,train,1,0.512157678604126,159
ragtruth_1929,train,1,0.5451012253761292,185
ragtruth_193,train,0,0.4958423972129822,254
ragtruth_1930,train,0,0.44747257232666016,144
ragtruth_1931,train,0,0.5240296721458435,153
ragtruth_1932,train,0,0.473272442817688,162
ragtruth_1933,train,0,0.4740900993347168,202
ragtruth_1934,train,1,0.46298760175704956,128
ragtruth_1935,train,0,0.45856761932373047,150
ragtruth_1936,train,0,0.3898904621601105,119
ragtruth_1937,train,0,0.44356775283813477,125
ragtruth_1938,train,0,0.4865313768386841,203
ragtruth_1939,train,0,0.4685056507587433,284
ragtruth_194,train,1,0.44360587000846863,146
ragtruth_1940,train,1,0.48252663016319275,175
ragtruth_1941,train,0,0.48045462369918823,161
ragtruth_1942,train,0,0.4586266279220581,163
ragtruth_1943,train,0,0.4766722619533539,176
ragtruth_1944,train,1,0.33921170234680176,148
ragtruth_1945,train,0,0.39515942335128784,155
ragtruth_1946,train,1,0.3489716351032257,119
ragtruth_1947,train,1,0.3309919238090515,120
ragtruth_1948,train,0,0.37386614084243774,137
ragtruth_1949,train,0,0.4024614989757538,182
ragtruth_195,train,0,0.4818567633628845,174
ragtruth_1956,train,0,0.6403221487998962,88
ragtruth_1957,train,0,0.5821122527122498,100
ragtruth_1958,train,0,0.6152728796005249,91
ragtruth_1959,train,1,0.497207373380661,70
ragtruth_196,train,0,0.396589070558548,150
ragtruth_1960,train,0,0.4449485242366791,78
ragtruth_1961,train,0,0.5323420166969299,83
ragtruth_1968,train,0,0.4258064925670624,153
ragtruth_1969,train,0,0.3951250910758972,249
ragtruth_197,train,1,0.5346379280090332,170
ragtruth_1970,train,1,0.3986063599586487,254
ragtruth_1971,train,0,0.3806162178516388,172
ragtruth_1972,train,1,0.34289252758026123,138
ragtruth_1973,train,0,0.4260141849517822,229
ragtruth_198,train,0,0.518039882183075,128
ragtruth_1986,train,1,0.40972018241882324,51
ragtruth_1987,train,0,0.4357588291168213,54
ragtruth_1988,train,0,0.5413504838943481,127
ragtruth_1989,train,0,0.5287778377532959,62
ragtruth_199,train,0,0.43551555275917053,153
ragtruth_1990,train,1,0.4424256384372711,40
ragtruth_1991,train,0,0.38749459385871887,33
ragtruth_1992,train,0,0.5735741853713989,89
ragtruth_1993,train,0,0.5485594868659973,119
ragtruth_1994,train,1,0.5021970868110657,124
ragtruth_1995,train,1,0.4670756459236145,106
ragtruth_1996,train,0,0.4786629378795624,113
ragtruth_1997,train,0,0.48409655690193176,91
ragtruth_1998,train,1,0.5574590563774109,129
ragtruth_1999,train,0,0.39421582221984863,110
ragtruth_2,train,1,0.43204545974731445,188
ragtruth_200,train,1,0.39643651247024536,116
ragtruth_2000,train,0,0.40889835357666016,123
ragtruth_2001,train,0,0.4570501446723938,134
ragtruth_2002,train,1,0.44105836749076843,94
ragtruth_2003,train,0,0.47874879837036133,123
ragtruth_201,train,0,0.4530666470527649,122
ragtruth_2010,train,0,0.42394012212753296,171
ragtruth_2011,train,0,0.37503668665885925,297
ragtruth_2012,train,0,0.40608760714530945,75
ragtruth_2013,train,1,0.3493269085884094,242
ragtruth_2014,train,0,0.39089834690093994,129
ragtruth_2015,train,1,0.4135391116142273,250
ragtruth_2016,train,0,0.4392445385456085,167
ragtruth_2017,train,0,0.4728336036205292,324
ragtruth_2018,train,1,0.4687727391719818,192
ragtruth_2019,train,0,0.3810580372810364,125
ragtruth_202,train,0,0.38373392820358276,116
ragtruth_2020,train,1,0.3608490228652954,154
ragtruth_2021,train,0,0.41156506538391113,165
ragtruth_2022,train,0,0.4754888415336609,179
ragtruth_2023,train,0,0.40399834513664246,276
ragtruth_2024,train,1,0.420621395111084,135
ragtruth_2025,train,1,0.381106436252594,215
ragtruth_2026,train,1,0.38203945755958557,155
ragtruth_2027,train,1,0.38893431425094604,185
ragtruth_203,train,1,0.44454318284988403,121
ragtruth_2034,train,0,0.547853946685791,66
ragtruth_2035,train,0,0.5484433174133301,106
ragtruth_2036,train,1,0.5847586393356323,109
ragtruth_2037,train,1,0.4506184756755829,73
ragtruth_2038,train,0,0.5010400414466858,73
ragtruth_2039,train,0,0.5220403671264648,115
ragtruth_204,train,0,0.49298715591430664,145
ragtruth_2040,train,0,0.434341698884964,100
ragtruth_2041,train,0,0.408602237701416,122
ragtruth_2042,train,1,0.3915923833847046,133
ragtruth_2043,train,0,0.3948027491569519,88
ragtruth_2044,train,0,0.4573603570461273,99
ragtruth_2045,train,0,0.4366591274738312,95
ragtruth_2046,train,0,0.42045313119888306,169
ragtruth_2047,train,0,0.39120960235595703,208
ragtruth_2048,train,1,0.37979063391685486,193
ragtruth_2049,train,1,0.39013320207595825,145
ragtruth_205,train,0,0.459197998046875,143
ragtruth_2050,train,1,0.3864707052707672,149
ragtruth_2051,train,0,0.34188833832740784,146
ragtruth_206,train,1,0.4368831217288971,147
ragtruth_207,train,0,0.5207980871200562,133
ragtruth_2070,train,0,0.390108585357666,135
ragtruth_2071,train,0,0.42819204926490784,193
ragtruth_2072,train,1,0.4247083067893982,168
ragtruth_2073,train,1,0.41368046402931213,106
ragtruth_2074,train,0,0.41024112701416016,125
ragtruth_2075,train,0,0.4257102608680725,129
ragtruth_208,train,1,0.4253727197647095,132
ragtruth_2082,train,0,0.3831688463687897,137
ragtruth_2083,train,1,0.4264214336872101,397
ragtruth_2084,train,1,0.4016711711883545,406
ragtruth_2085,train,1,0.37657293677330017,213
ragtruth_2086,train,1,0.4168627858161926,212
ragtruth_2087,train,0,0.42516520619392395,303
ragtruth_209,train,0,0.4896695911884308,151
ragtruth_2094,train,0,0.44058772921562195,178
ragtruth_2095,train,0,0.465790718793869,283
ragtruth_2096,train,1,0.46214669942855835,216
ragtruth_2097,train,1,0.4425126314163208,233
ragtruth_2098,train,1,0.42975324392318726,201
ragtruth_2099,train,0,0.43988198041915894,248
ragtruth_210,train,0,0.41426733136177063,118
ragtruth_2100,train,0,0.47167080640792847,208
ragtruth_2101,train,0,0.4205530285835266,262
ragtruth_2102,train,1,0.401393860578537,207
ragtruth_2103,train,0,0.4052489995956421,152
ragtruth_2104,train,0,0.3984415531158447,160
ragtruth_2105,train,0,0.3785307705402374,151
ragtruth_211,train,0,0.4498189687728882,143
ragtruth_2112,train,0,0.4476102292537689,219
ragtruth_2113,train,0,0.39982250332832336,264
ragtruth_2114,train,0,0.4169576168060303,370
ragtruth_2115,train,1,0.4039950966835022,170
ragtruth_2116,train,1,0.43524619936943054,199
ragtruth_2117,train,1,0.4342392683029175,370
ragtruth_2118,train,0,0.5472930669784546,60
ragtruth_2119,train,0,0.5490497350692749,67
ragtruth_212,train,1,0.4280734956264496,96
ragtruth_2120,train,0,0.503501296043396,58
ragtruth_2121,train,1,0.3915494680404663,59
ragtruth_2122,train,1,0.45217040181159973,61
ragtruth_2123,train,0,0.5301432013511658,36
ragtruth_2124,train,0,0.3982715606689453,143
ragtruth_2125,train,0,0.40690386295318604,176
ragtruth_2126,train,0,0.3626669943332672,89
ragtruth_2127,train,1,0.38483843207359314,142
ragtruth_2128,train,0,0.3903837502002716,127
ragtruth_2129,train,0,0.4102933704853058,129
ragtruth_213,train,1,0.39443203806877136,97
ragtruth_2130,train,0,0.434546560049057,151
ragtruth_2131,train,0,0.4466501474380493,176
ragtruth_2132,train,1,0.4813986122608185,151
ragtruth_2133,train,1,0.4058760106563568,142
ragtruth_2134,train,0,0.3469402492046356,114
ragtruth_2135,train,0,0.4176248610019684,138
ragtruth_2136,train,0,0.5348614454269409,69
ragtruth_2137,train,0,0.5892291069030762,81
ragtruth_2138,train,1,0.7166441679000854,58
ragtruth_2139,train,0,0.5890348553657532,75
ragtruth_214,train,1,0.38325998187065125,86
ragtruth_2140,train,0,0.5600005984306335,56
ragtruth_2141,train,0,0.6301873922348022,66
ragtruth_2142,train,0,0.4137081801891327,134
ragtruth_2143,train,1,0.46934714913368225,186
ragtruth_2144,train,1,0.41803300380706787,127
ragtruth_2145,train,0,0.4263221323490143,151
ragtruth_2146,train,0,0.40706825256347656,132
ragtruth_2147,train,1,0.4787411689758301,139
ragtruth_2148,train,0,0.39095914363861084,149
ragtruth_2149,train,0,0.3939878046512604,178
ragtruth_215,train,0,0.43021973967552185,115
ragtruth_2150,train,1,0.38844168186187744,164
ragtruth_2151,train,0,0.3690809905529022,147
ragtruth_2152,train,0,0.36749163269996643,123
ragtruth_2153,train,0,0.36504578590393066,144
ragtruth_2154,train,0,0.4865909516811371,46
ragtruth_2155,train,0,0.40208667516708374,54
ragtruth_2156,train,0,0.5040212273597717,44
